,currently.apparentTemperature,currently.cloudCover,currently.dewPoint,currently.humidity,currently.icon,currently.precipType,currently.pressure,currently.summary,currently.temperature,currently.time,currently.uvIndex,currently.visibility,currently.windBearing,currently.windSpeed,daily.data,latitude,longitude,offset,timezone
369,28.02,0.75,21.0,0.72,partly-cloudy-day,rain,1013.71,Mostly Cloudy,26.4,1452006000,6.0,,140.0,22.34,"[{'time': 1451962800, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'partly-cloudy-day', 'sunriseTime': 1451984325, 'sunsetTime': 1452036095, 'moonPhase': 0.86, 'dewPoint': 18.74, 'humidity': 0.76, 'pressure': 1013.12, 'windSpeed': 16.25, 'windBearing': 158, 'cloudCover': 0.56, 'uvIndex': 6, 'uvIndexTime': 1452006000, 'temperatureMin': 20.01, 'temperatureMinTime': 1451973600, 'temperatureMax': 28.4, 'temperatureMaxTime': 1452016800, 'apparentTemperatureMin': 20.6, 'apparentTemperatureMinTime': 1451973600, 'apparentTemperatureMax': 29.5, 'apparentTemperatureMaxTime': 1452016800}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
370,23.8,0.13,10.9,0.44,partly-cloudy-day,rain,1017.6,Partly Cloudy,23.8,1452092400,10.0,,161.0,14.78,"[{'time': 1452049200, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1452070775, 'sunsetTime': 1452122498, 'moonPhase': 0.9, 'dewPoint': 11.81, 'humidity': 0.59, 'pressure': 1016.76, 'windSpeed': 14.76, 'windBearing': 141, 'uvIndex': 10, 'uvIndexTime': 1452092400, 'temperatureMin': 14.01, 'temperatureMinTime': 1452070800, 'temperatureMax': 27.62, 'temperatureMaxTime': 1452103200, 'apparentTemperatureMin': 14.01, 'apparentTemperatureMinTime': 1452070800, 'apparentTemperatureMax': 27.62, 'apparentTemperatureMaxTime': 1452103200}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
371,26.21,0.63,9.8,0.36,partly-cloudy-day,rain,1016.4,Mostly Cloudy,26.21,1452178800,7.0,,90.0,16.56,"[{'time': 1452135600, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1452157226, 'sunsetTime': 1452208898, 'moonPhase': 0.93, 'dewPoint': 13.69, 'humidity': 0.65, 'pressure': 1015.16, 'windSpeed': 10.04, 'windBearing': 99, 'uvIndex': 7, 'uvIndexTime': 1452178800, 'temperatureMin': 14.21, 'temperatureMinTime': 1452157200, 'temperatureMax': 28.02, 'temperatureMaxTime': 1452189600, 'apparentTemperatureMin': 14.21, 'apparentTemperatureMinTime': 1452157200, 'apparentTemperatureMax': 28.02, 'apparentTemperatureMaxTime': 1452189600}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
372,24.23,0.88,17.7,0.68,cloudy,rain,1011.79,Overcast,24.0,1452265200,6.0,,90.0,7.54,"[{'time': 1452222000, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1452243678, 'sunsetTime': 1452295297, 'moonPhase': 0.96, 'dewPoint': 16.44, 'humidity': 0.71, 'pressure': 1011.7, 'windSpeed': 6.63, 'windBearing': 333, 'uvIndex': 8, 'uvIndexTime': 1452276000, 'temperatureMin': 17.31, 'temperatureMinTime': 1452243600, 'temperatureMax': 28.4, 'temperatureMaxTime': 1452276000, 'apparentTemperatureMin': 17.4, 'apparentTemperatureMinTime': 1452243600, 'apparentTemperatureMax': 28.82, 'apparentTemperatureMaxTime': 1452286800}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
373,22.47,0.88,17.0,0.72,cloudy,rain,1016.6,Overcast,22.31,1452351600,6.0,,140.0,22.34,"[{'time': 1452308400, 'summary': 'Overcast throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1452330131, 'sunsetTime': 1452381694, 'moonPhase': 1, 'dewPoint': 17.06, 'humidity': 0.82, 'pressure': 1014.8, 'windSpeed': 14.85, 'windBearing': 145, 'uvIndex': 6, 'uvIndexTime': 1452351600, 'temperatureMin': 18.41, 'temperatureMinTime': 1452330000, 'temperatureMax': 22.61, 'temperatureMaxTime': 1452373200, 'apparentTemperatureMin': 18.56, 'apparentTemperatureMinTime': 1452330000, 'apparentTemperatureMax': 22.79, 'apparentTemperatureMaxTime': 1452373200}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
374,19.7,1.0,18.6,0.96,cloudy,rain,1013.59,Overcast,19.21,1452438000,5.0,,161.0,11.16,"[{'time': 1452394800, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1452416585, 'sunsetTime': 1452468089, 'moonPhase': 0.03, 'dewPoint': 17.93, 'humidity': 0.88, 'pressure': 1012.25, 'windSpeed': 10.76, 'windBearing': 109, 'uvIndex': 6, 'uvIndexTime': 1452448800, 'temperatureMin': 16.81, 'temperatureMinTime': 1452416400, 'temperatureMax': 25.01, 'temperatureMaxTime': 1452459600, 'apparentTemperatureMin': 16.99, 'apparentTemperatureMinTime': 1452416400, 'apparentTemperatureMax': 25.43, 'apparentTemperatureMaxTime': 1452459600}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
375,29.55,0.38,19.7,0.61,partly-cloudy-day,rain,1009.01,Partly Cloudy,28.02,1452524400,8.0,,0.0,9.37,"[{'time': 1452481200, 'summary': 'Humid and partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1452503039, 'sunsetTime': 1452554482, 'moonPhase': 0.07, 'dewPoint': 19.56, 'humidity': 0.8, 'pressure': 1008.31, 'windSpeed': 7, 'windBearing': 5, 'uvIndex': 8, 'uvIndexTime': 1452524400, 'temperatureMin': 17.31, 'temperatureMinTime': 1452502800, 'temperatureMax': 30.31, 'temperatureMaxTime': 1452535200, 'apparentTemperatureMin': 17.65, 'apparentTemperatureMinTime': 1452502800, 'apparentTemperatureMax': 32.12, 'apparentTemperatureMaxTime': 1452535200}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
376,21.73,1.0,18.1,0.81,cloudy,rain,1008.7,Overcast,21.4,1452610800,5.0,,270.0,7.54,"[{'time': 1452567600, 'summary': 'Overcast throughout the day.', 'icon': 'partly-cloudy-day', 'sunriseTime': 1452589495, 'sunsetTime': 1452640873, 'moonPhase': 0.1, 'dewPoint': 18.44, 'humidity': 0.83, 'pressure': 1007.14, 'windSpeed': 13.2, 'windBearing': 249, 'cloudCover': 0.6, 'uvIndex': 5, 'uvIndexTime': 1452610800, 'temperatureMin': 19.01, 'temperatureMinTime': 1452600000, 'temperatureMax': 25.9, 'temperatureMaxTime': 1452632400, 'apparentTemperatureMin': 19.18, 'apparentTemperatureMinTime': 1452600000, 'apparentTemperatureMax': 26.25, 'apparentTemperatureMaxTime': 1452632400}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
377,27.73,0.25,18.4,0.6,partly-cloudy-day,rain,1013.2,Partly Cloudy,26.7,1452697200,9.0,,20.0,22.34,"[{'time': 1452654000, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1452675951, 'sunsetTime': 1452727262, 'moonPhase': 0.14, 'dewPoint': 17.77, 'humidity': 0.75, 'pressure': 1011.5, 'windSpeed': 10.76, 'windBearing': 20, 'uvIndex': 9, 'uvIndexTime': 1452697200, 'temperatureMin': 17.41, 'temperatureMinTime': 1452675600, 'temperatureMax': 29.71, 'temperatureMaxTime': 1452718800, 'apparentTemperatureMin': 17.55, 'apparentTemperatureMinTime': 1452675600, 'apparentTemperatureMax': 30.59, 'apparentTemperatureMaxTime': 1452718800}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
378,31.81,0.0,20.0,0.55,clear-day,rain,1010.9,Clear,29.92,1452783600,11.0,,0.0,18.34,"[{'time': 1452740400, 'summary': 'Clear throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1452762408, 'sunsetTime': 1452813650, 'moonPhase': 0.18, 'dewPoint': 18.38, 'humidity': 0.72, 'pressure': 1009.89, 'windSpeed': 13.71, 'windBearing': 356, 'uvIndex': 11, 'uvIndexTime': 1452783600, 'temperatureMin': 17.41, 'temperatureMinTime': 1452762000, 'temperatureMax': 31.49, 'temperatureMaxTime': 1452794400, 'apparentTemperatureMin': 17.65, 'apparentTemperatureMinTime': 1452762000, 'apparentTemperatureMax': 33.12, 'apparentTemperatureMaxTime': 1452794400}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
379,29.26,0.38,20.4,0.65,partly-cloudy-day,rain,1011.9,Partly Cloudy,27.51,1452870000,8.0,,161.0,16.56,"[{'time': 1452826800, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1452848866, 'sunsetTime': 1452900036, 'moonPhase': 0.21, 'dewPoint': 18.28, 'humidity': 0.73, 'pressure': 1010.47, 'windSpeed': 11.32, 'windBearing': 89, 'uvIndex': 9, 'uvIndexTime': 1452880800, 'temperatureMin': 17.21, 'temperatureMinTime': 1452848400, 'temperatureMax': 30.22, 'temperatureMaxTime': 1452891600, 'apparentTemperatureMin': 17.42, 'apparentTemperatureMinTime': 1452848400, 'apparentTemperatureMax': 31.35, 'apparentTemperatureMaxTime': 1452891600}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
380,31.37,0.13,20.6,0.6,partly-cloudy-day,rain,1011.21,Partly Cloudy,29.22,1452956400,10.0,,0.0,29.54,"[{'time': 1452913200, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1452935324, 'sunsetTime': 1452986419, 'moonPhase': 0.25, 'dewPoint': 17.62, 'humidity': 0.71, 'pressure': 1010.57, 'windSpeed': 20.81, 'windBearing': 50, 'uvIndex': 10, 'uvIndexTime': 1452956400, 'temperatureMin': 17.41, 'temperatureMinTime': 1452934800, 'temperatureMax': 32.01, 'temperatureMaxTime': 1452967200, 'apparentTemperatureMin': 17.41, 'apparentTemperatureMinTime': 1452934800, 'apparentTemperatureMax': 35.02, 'apparentTemperatureMaxTime': 1452967200}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
381,28.66,0.75,18.2,0.56,partly-cloudy-day,rain,1011.5,Mostly Cloudy,27.7,1453042800,6.0,,320.0,14.78,"[{'time': 1452999600, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1453021783, 'sunsetTime': 1453072801, 'moonPhase': 0.29, 'dewPoint': 18.32, 'humidity': 0.73, 'pressure': 1010.54, 'windSpeed': 9.09, 'windBearing': 320, 'uvIndex': 6, 'uvIndexTime': 1453042800, 'temperatureMin': 20.21, 'temperatureMinTime': 1452999600, 'temperatureMax': 28.51, 'temperatureMaxTime': 1453064400, 'apparentTemperatureMin': 20.45, 'apparentTemperatureMinTime': 1452999600, 'apparentTemperatureMax': 29.99, 'apparentTemperatureMaxTime': 1453064400}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
382,27.6,0.0,15.8,0.5,clear-day,rain,1016.4,Clear,27.2,1453129200,10.0,,140.0,14.78,"[{'time': 1453086000, 'summary': 'Clear throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1453108243, 'sunsetTime': 1453159182, 'moonPhase': 0.32, 'dewPoint': 15.79, 'humidity': 0.67, 'pressure': 1014.71, 'windSpeed': 12.76, 'windBearing': 112, 'uvIndex': 10, 'uvIndexTime': 1453129200, 'temperatureMin': 18.91, 'temperatureMinTime': 1453107600, 'temperatureMax': 29.02, 'temperatureMaxTime': 1453140000, 'apparentTemperatureMin': 19.08, 'apparentTemperatureMinTime': 1453107600, 'apparentTemperatureMax': 29.02, 'apparentTemperatureMaxTime': 1453140000}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
383,28.99,0.38,19.7,0.62,partly-cloudy-day,rain,1013.8,Partly Cloudy,27.51,1453215600,8.0,,71.0,20.54,"[{'time': 1453172400, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1453194702, 'sunsetTime': 1453245560, 'moonPhase': 0.36, 'dewPoint': 18.38, 'humidity': 0.72, 'pressure': 1012.92, 'windSpeed': 17.68, 'windBearing': 56, 'uvIndex': 8, 'uvIndexTime': 1453215600, 'temperatureMin': 17.41, 'temperatureMinTime': 1453183200, 'temperatureMax': 31.92, 'temperatureMaxTime': 1453237200, 'apparentTemperatureMin': 17.41, 'apparentTemperatureMinTime': 1453194000, 'apparentTemperatureMax': 35.51, 'apparentTemperatureMaxTime': 1453237200}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
384,34.08,0.75,22.6,0.64,partly-cloudy-day,rain,1012.21,Humid and Mostly Cloudy,30.22,1453302000,6.0,,0.0,25.9,"[{'time': 1453258800, 'summary': 'Humid and mostly cloudy throughout the day.', 'icon': 'partly-cloudy-day', 'sunriseTime': 1453281163, 'sunsetTime': 1453331937, 'moonPhase': 0.39, 'dewPoint': 20.67, 'humidity': 0.71, 'pressure': 1011.58, 'windSpeed': 19.37, 'windBearing': 46, 'cloudCover': 0.78, 'uvIndex': 8, 'uvIndexTime': 1453312800, 'temperatureMin': 21.31, 'temperatureMinTime': 1453280400, 'temperatureMax': 33.92, 'temperatureMaxTime': 1453312800, 'apparentTemperatureMin': 21.69, 'apparentTemperatureMinTime': 1453280400, 'apparentTemperatureMax': 38.09, 'apparentTemperatureMaxTime': 1453312800}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
385,35.66,0.0,22.9,0.61,clear-day,rain,1013.41,Humid,31.21,1453388400,10.0,,50.0,18.34,"[{'time': 1453345200, 'summary': 'Humid and partly cloudy throughout the day.', 'icon': 'partly-cloudy-day', 'sunriseTime': 1453367624, 'sunsetTime': 1453418311, 'moonPhase': 0.43, 'dewPoint': 21.07, 'humidity': 0.7, 'pressure': 1011.87, 'windSpeed': 19.37, 'windBearing': 46, 'cloudCover': 0.47, 'uvIndex': 10, 'uvIndexTime': 1453388400, 'temperatureMin': 20.71, 'temperatureMinTime': 1453366800, 'temperatureMax': 34.21, 'temperatureMaxTime': 1453399200, 'apparentTemperatureMin': 21.03, 'apparentTemperatureMinTime': 1453366800, 'apparentTemperatureMax': 40.61, 'apparentTemperatureMaxTime': 1453410000}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
386,37.43,0.0,22.5,0.54,clear-day,rain,1008.79,Humid,32.92,1453474800,10.0,,341.0,31.3,"[{'time': 1453431600, 'summary': 'Humid throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1453454085, 'sunsetTime': 1453504684, 'moonPhase': 0.46, 'dewPoint': 21.31, 'humidity': 0.66, 'pressure': 1008.37, 'windSpeed': 18.09, 'windBearing': 2, 'uvIndex': 10, 'uvIndexTime': 1453474800, 'temperatureMin': 22.42, 'temperatureMinTime': 1453453200, 'temperatureMax': 34.83, 'temperatureMaxTime': 1453485600, 'apparentTemperatureMin': 23.12, 'apparentTemperatureMinTime': 1453453200, 'apparentTemperatureMax': 39.11, 'apparentTemperatureMaxTime': 1453485600}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
387,26.58,0.0,17.1,0.57,clear-day,rain,1013.89,Clear,26.4,1453561200,10.0,,90.0,24.13,"[{'time': 1453518000, 'summary': 'Clear throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1453540546, 'sunsetTime': 1453591056, 'moonPhase': 0.5, 'dewPoint': 16.33, 'humidity': 0.58, 'pressure': 1011.24, 'windSpeed': 22.05, 'windBearing': 104, 'uvIndex': 10, 'uvIndexTime': 1453561200, 'temperatureMin': 21.91, 'temperatureMinTime': 1453539600, 'temperatureMax': 29.92, 'temperatureMaxTime': 1453582800, 'apparentTemperatureMin': 21.91, 'apparentTemperatureMinTime': 1453539600, 'apparentTemperatureMax': 30.3, 'apparentTemperatureMaxTime': 1453572000}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
388,36.74,0.88,21.8,0.52,cloudy,rain,999.9,Overcast,32.92,1453647600,5.0,,0.0,37.08,"[{'time': 1453604400, 'summary': 'Humid and overcast throughout the day.', 'icon': 'partly-cloudy-day', 'sunriseTime': 1453627008, 'sunsetTime': 1453677425, 'moonPhase': 0.53, 'dewPoint': 19.72, 'humidity': 0.79, 'pressure': 1003.28, 'windSpeed': 23.48, 'windBearing': 359, 'cloudCover': 0.85, 'uvIndex': 5, 'uvIndexTime': 1453647600, 'temperatureMin': 18.91, 'temperatureMinTime': 1453690800, 'temperatureMax': 32.92, 'temperatureMaxTime': 1453647600, 'apparentTemperatureMin': 19.23, 'apparentTemperatureMinTime': 1453690800, 'apparentTemperatureMax': 36.74, 'apparentTemperatureMaxTime': 1453647600}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
389,,,,,clear-day,,,Clear,,1453734000,,,,,,-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
390,24.21,0.13,10.5,0.42,partly-cloudy-day,rain,1013.89,Partly Cloudy,24.21,1453820400,9.0,,140.0,18.34,"[{'time': 1453777200, 'summary': 'Clear throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1453799932, 'sunsetTime': 1453850159, 'moonPhase': 0.59, 'dewPoint': 12.64, 'humidity': 0.59, 'pressure': 1012.66, 'windSpeed': 13.95, 'windBearing': 161, 'uvIndex': 9, 'uvIndexTime': 1453820400, 'temperatureMin': 16.51, 'temperatureMinTime': 1453863600, 'temperatureMax': 26.21, 'temperatureMaxTime': 1453831200, 'apparentTemperatureMin': 16.51, 'apparentTemperatureMinTime': 1453863600, 'apparentTemperatureMax': 26.21, 'apparentTemperatureMaxTime': 1453831200}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
391,24.4,0.5,8.3,0.36,partly-cloudy-day,rain,1014.99,Mostly Cloudy,24.4,1453906800,7.0,,20.0,35.29,"[{'time': 1453863600, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1453886394, 'sunsetTime': 1453936524, 'moonPhase': 0.62, 'dewPoint': 10.58, 'humidity': 0.59, 'pressure': 1014.35, 'windSpeed': 17.69, 'windBearing': 42, 'uvIndex': 7, 'uvIndexTime': 1453917600, 'temperatureMin': 12.91, 'temperatureMinTime': 1453885200, 'temperatureMax': 27.41, 'temperatureMaxTime': 1453917600, 'apparentTemperatureMin': 12.91, 'apparentTemperatureMinTime': 1453885200, 'apparentTemperatureMax': 27.41, 'apparentTemperatureMaxTime': 1453917600}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
392,20.81,1.0,16.2,0.75,cloudy,rain,1015.09,Overcast,20.71,1453993200,5.0,,230.0,20.54,"[{'time': 1453950000, 'summary': 'Overcast throughout the day.', 'icon': 'partly-cloudy-day', 'sunriseTime': 1453972856, 'sunsetTime': 1454022887, 'moonPhase': 0.66, 'temperatureLow': 17.61, 'temperatureLowTime': 1454047200, 'apparentTemperatureLow': 17.72, 'apparentTemperatureLowTime': 1454047200, 'dewPoint': 15.67, 'humidity': 0.77, 'pressure': 1012.97, 'windSpeed': 12.2, 'windBearing': 138, 'cloudCover': 0.78, 'uvIndex': 5, 'uvIndexTime': 1454004000, 'temperatureMin': 16.21, 'temperatureMinTime': 1453971600, 'temperatureMax': 23.7, 'temperatureMaxTime': 1454004000, 'apparentTemperatureMin': 16.27, 'apparentTemperatureMinTime': 1453971600, 'apparentTemperatureMax': 23.79, 'apparentTemperatureMaxTime': 1454004000}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
393,21.64,1.0,18.8,0.86,cloudy,rain,1012.71,Overcast,21.21,1454079600,5.0,,90.0,12.95,"[{'time': 1454036400, 'summary': 'Overcast throughout the day.', 'icon': 'partly-cloudy-day', 'sunriseTime': 1454059318, 'sunsetTime': 1454109248, 'moonPhase': 0.69, 'temperatureHigh': 27.2, 'temperatureHighTime': 1454090400, 'apparentTemperatureHigh': 28.29, 'apparentTemperatureHighTime': 1454090400, 'dewPoint': 17.52, 'humidity': 0.82, 'pressure': 1012.1, 'windSpeed': 8.94, 'windBearing': 118, 'cloudCover': 0.77, 'uvIndex': 6, 'uvIndexTime': 1454090400, 'temperatureMin': 17.61, 'temperatureMinTime': 1454047200, 'temperatureMax': 27.2, 'temperatureMaxTime': 1454090400, 'apparentTemperatureMin': 17.72, 'apparentTemperatureMinTime': 1454047200, 'apparentTemperatureMax': 28.29, 'apparentTemperatureMaxTime': 1454090400}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
394,28.38,0.63,18.9,0.61,partly-cloudy-day,rain,1015.42,Mostly Cloudy,27.2,1454166000,7.0,,180.0,14.78,"[{'time': 1454122800, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'partly-cloudy-day', 'sunriseTime': 1454145781, 'sunsetTime': 1454195608, 'moonPhase': 0.72, 'dewPoint': 17.96, 'humidity': 0.74, 'pressure': 1014.91, 'windSpeed': 10.92, 'windBearing': 167, 'cloudCover': 0.47, 'uvIndex': 7, 'uvIndexTime': 1454166000, 'temperatureMin': 18.2, 'temperatureMinTime': 1454144400, 'temperatureMax': 28.9, 'temperatureMaxTime': 1454176800, 'apparentTemperatureMin': 18.63, 'apparentTemperatureMinTime': 1454144400, 'apparentTemperatureMax': 29.3, 'apparentTemperatureMaxTime': 1454176800}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
395,22.42,0.0,14.7,0.62,clear-day,rain,1020.09,Clear,22.42,1454252400,10.0,,110.0,16.56,"[{'time': 1454209200, 'summary': 'Clear throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1454232243, 'sunsetTime': 1454281966, 'moonPhase': 0.75, 'dewPoint': 13.41, 'humidity': 0.69, 'pressure': 1018.84, 'windSpeed': 14.16, 'windBearing': 157, 'uvIndex': 10, 'uvIndexTime': 1454252400, 'temperatureMin': 13.91, 'temperatureMinTime': 1454295600, 'temperatureMax': 25.01, 'temperatureMaxTime': 1454263200, 'apparentTemperatureMin': 13.91, 'apparentTemperatureMinTime': 1454295600, 'apparentTemperatureMax': 25.01, 'apparentTemperatureMaxTime': 1454263200}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
396,22.91,0.0,13.5,0.55,clear-day,rain,1022.09,Clear,22.91,1454338800,10.0,,110.0,11.16,"[{'time': 1454295600, 'summary': 'Clear throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1454318705, 'sunsetTime': 1454368322, 'moonPhase': 0.78, 'dewPoint': 12.19, 'humidity': 0.68, 'pressure': 1020.04, 'windSpeed': 10.28, 'windBearing': 121, 'uvIndex': 10, 'uvIndexTime': 1454338800, 'temperatureMin': 12.91, 'temperatureMinTime': 1454317200, 'temperatureMax': 25.71, 'temperatureMaxTime': 1454349600, 'apparentTemperatureMin': 12.91, 'apparentTemperatureMinTime': 1454317200, 'apparentTemperatureMax': 25.71, 'apparentTemperatureMaxTime': 1454349600}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
397,26.31,0.5,16.3,0.54,partly-cloudy-day,rain,1017.6,Mostly Cloudy,26.21,1454425200,7.0,,20.0,12.95,"[{'time': 1454382000, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1454405168, 'sunsetTime': 1454454677, 'moonPhase': 0.81, 'dewPoint': 13.65, 'humidity': 0.66, 'pressure': 1016.3, 'windSpeed': 12.51, 'windBearing': 37, 'uvIndex': 7, 'uvIndexTime': 1454436000, 'temperatureMin': 13.51, 'temperatureMinTime': 1454403600, 'temperatureMax': 29.42, 'temperatureMaxTime': 1454436000, 'apparentTemperatureMin': 13.51, 'apparentTemperatureMinTime': 1454403600, 'apparentTemperatureMax': 29.42, 'apparentTemperatureMaxTime': 1454436000}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
398,,,,,clear-day,,,Clear,,1454511600,,,,,,-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
399,30.68,0.25,18.3,0.5,partly-cloudy-day,rain,1010.3,Partly Cloudy,29.71,1454598000,8.0,,20.0,14.78,"[{'time': 1454554800, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1454578092, 'sunsetTime': 1454627383, 'moonPhase': 0.87, 'dewPoint': 17.19, 'humidity': 0.68, 'pressure': 1009.59, 'windSpeed': 7.37, 'windBearing': 28, 'uvIndex': 8, 'uvIndexTime': 1454598000, 'temperatureMin': 15.91, 'temperatureMinTime': 1454576400, 'temperatureMax': 32.21, 'temperatureMaxTime': 1454608800, 'apparentTemperatureMin': 15.99, 'apparentTemperatureMinTime': 1454576400, 'apparentTemperatureMax': 32.82, 'apparentTemperatureMaxTime': 1454619600}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
